	zeit	Soll Temp	Ist Temp	Heizung	temp erreicht	Pumpe
2283457	2283	86	84	0	1	0
2284223	2284	86	84	0	1	0
2284988	2285	86	84	0	1	0
2285754	2286	86	84	0	1	0
2286519	2287	86	84	0	1	0
2287285	2287	86	84	0	1	0
2288050	2288	86	84	0	1	0
2288816	2289	86	84	0	1	0
2289581	2290	86	84	0	1	0
2290347	2290	86	84	0	1	0
2291111	2291	86	84	0	1	0
2291877	2292	86	84	0	1	0
2292643	2293	86	84	0	1	0
2293408	2293	86	84	0	1	0
2294174	2294	86	84	0	1	0
2294939	2295	86	84	0	1	0
2295705	2296	86	84	0	1	0
2296470	2296	86	84	0	1	0
2297236	2297	86	84	0	1	0
2298001	2298	86	84	0	1	0
2298767	2299	86	84	0	1	0
2299532	2300	86	84	0	1	0
2300298	2300	86	84	0	1	0
2301064	2301	86	84	0	1	0
2301829	2302	86	84	0	1	0
2302595	2303	86	84	0	1	0
2303360	2303	86	84	0	1	0
2304125	2304	86	84	0	1	0
2304890	2305	86	84	0	1	0
2305656	2306	86	84	0	1	0
2306421	2306	86	84	0	1	0
2307187	2307	86	84	0	1	0
2307952	2308	86	84	0	1	0
2308718	2309	86	84	0	1	0
2309483	2309	86	84	0	1	0
2310249	2310	86	84	0	1	0
2311015	2311	86	84	0	1	0
2311780	2312	86	84	0	1	0
2312546	2313	86	84	0	1	0
2313311	2313	86	84	0	1	0
2314077	2314	86	84	0	1	0
2314842	2315	86	84	0	1	0
2315608	2316	86	84	0	1	0
2316372	2316	86	84	0	1	0
2317138	2317	86	84	0	1	0
2317903	2318	86	84	0	1	0
2318669	2319	86	84	0	1	0
2319434	2319	86	84	0	1	0
2320200	2320	86	84	0	1	0
2320966	2321	86	84	0	1	0
2321731	2322	86	84	0	1	0
2322497	2322	86	84	0	1	0
2323262	2323	86	84	0	1	0
2324028	2324	86	84	0	1	0
2324793	2325	86	84	0	1	0
2325559	2326	86	84	0	1	0
2326324	2326	86	84	0	1	0
2327090	2327	86	84	0	1	0
2327855	2328	86	84	0	1	0
2328621	2329	86	84	0	1	0
2329385	2329	86	84	0	1	0
2330151	2330	86	84	0	1	0
2330917	2331	86	84	0	1	0
2331682	2332	86	84	0	1	0
2332448	2332	86	84	0	1	0
2333213	2333	86	84	0	1	0
2333979	2334	86	84	0	1	0
2334744	2335	86	84	0	1	0
2335510	2336	86	84	0	1	0
2336275	2336	86	84	0	1	0
2337041	2337	86	84	0	1	0
2337806	2338	86	84	0	1	0
2338572	2339	86	84	0	1	0
2339337	2339	86	84	0	1	0
2340103	2340	86	84	0	1	0
2340869	2341	86	84	0	1	0
2341634	2342	86	84	0	1	0
2342400	2342	86	84	0	1	0
2343164	2343	86	84	0	1	0
2343930	2344	86	84	0	1	0
2344695	2345	86	84	0	1	0
2345461	2345	86	84	0	1	0
2346226	2346	86	84	0	1	0
2346992	2347	86	84	0	1	0
2347757	2348	86	84	0	1	0
2348523	2349	86	84	0	1	0
2349288	2349	86	84	0	1	0
2350054	2350	86	84	0	1	0
2350820	2351	86	84	0	1	0
2351585	2352	86	84	0	1	0
2352351	2352	86	84	0	1	0
2353116	2353	86	84	0	1	0
2353882	2354	86	84	0	1	0
2354647	2355	86	84	0	1	0
2355412	2355	86	84	0	1	0
2356177	2356	86	84	0	1	0
2356943	2357	86	84	0	1	0
2357708	2358	86	84	0	1	0
2358474	2358	86	84	0	1	0
2359239	2359	86	84	0	1	0
2360005	2360	86	84	0	1	0
2360771	2361	86	84	0	1	0
2361536	2362	86	84	0	1	0
2362302	2362	86	84	0	1	0
2363067	2363	86	84	0	1	0
2363833	2364	86	84	0	1	0
2364598	2365	86	84	0	1	0
2365364	2365	86	84	0	1	0
2366129	2366	86	84	0	1	0
2366895	2367	86	84	0	1	0
2367660	2368	86	84	0	1	0
2368425	2368	86	84	0	1	0
2369190	2369	86	84	0	1	0
2369956	2370	86	84	0	1	0
2370722	2371	86	84	0	1	0
2371487	2371	86	84	0	1	0
2372253	2372	86	83	0	0	0
2373018	2373	86	84	1	1	1
2373784	2374	86	83	1	0	1
2374549	2375	86	84	1	1	1
2375315	2375	86	84	1	1	1
2376080	2376	86	84	1	1	1
2376846	2377	86	84	1	1	1
2377611	2378	86	84	1	1	1
2378377	2378	86	84	1	1	1
2379142	2379	86	84	1	1	1
2379908	2380	86	84	1	1	1
2380674	2381	86	84	1	1	1
2381438	2381	86	84	1	1	1
2382204	2382	86	84	1	1	1
2382969	2383	86	84	1	1	1
2383735	2384	86	84	1	1	1
2384500	2385	86	84	1	1	1
2385266	2385	86	84	1	1	1
2386031	2386	86	84	1	1	1
2386797	2387	86	84	1	1	1
2387562	2388	86	84	1	1	1
2388328	2388	86	84	1	1	1
2389093	2389	86	84	1	1	1
2389859	2390	86	84	1	1	1
2390625	2391	86	84	1	1	1
2391390	2391	86	84	1	1	1
2392156	2392	86	85	1	1	1
2392921	2393	86	84	1	1	1
2393687	2394	86	84	1	1	1
2394451	2394	86	84	1	1	1
2395217	2395	86	85	1	1	1
2395982	2396	86	85	1	1	1
2396748	2397	86	85	1	1	1
2397513	2398	86	85	1	1	1
2398279	2398	86	85	1	1	1
2399044	2399	86	85	1	1	1
2399810	2400	86	85	1	1	1
2400576	2401	86	85	1	1	1
2401341	2401	86	85	1	1	1
2402107	2402	86	85	1	1	1
2402872	2403	86	85	1	1	1
2403638	2404	86	85	1	1	1
2404403	2404	86	85	1	1	1
2405169	2405	86	85	1	1	1
2405934	2406	86	85	1	1	1
2406700	2407	86	85	1	1	1
2407464	2407	86	85	1	1	1
2408230	2408	86	85	1	1	1
2408996	2409	86	85	1	1	1
2409761	2410	86	85	1	1	1
2410527	2411	86	85	1	1	1
2411292	2411	86	85	1	1	1
2412058	2412	86	85	1	1	1
2412823	2413	86	85	1	1	1
2413589	2414	86	85	1	1	1
2414354	2414	86	85	1	1	1
2415120	2415	86	85	1	1	1
2415885	2416	86	85	1	1	1
2416651	2417	86	85	1	1	1
2417416	2417	86	85	1	1	1
2418182	2418	86	85	1	1	1
2418948	2419	86	85	1	1	1
2419713	2420	86	85	1	1	1
2420478	2420	86	85	1	1	1
2421243	2421	86	85	1	1	1
2422009	2422	86	85	1	1	1
2422774	2423	86	85	1	1	1
2423540	2424	86	85	1	1	1
2424305	2424	86	85	1	1	1
2425071	2425	86	85	1	1	1
2425836	2426	86	85	1	1	1
2426602	2427	86	85	1	1	1
2427367	2427	86	85	1	1	1
2428133	2428	86	85	1	1	1
2428899	2429	86	85	1	1	1
2429664	2430	86	85	1	1	1
2430430	2430	86	85	1	1	1
2431195	2431	86	85	1	1	1
2431961	2432	86	85	1	1	1
2432726	2433	86	85	1	1	1
2433491	2433	86	85	1	1	1
2434256	2434	86	85	1	1	1
2435022	2435	86	85	1	1	1
2435787	2436	86	85	1	1	1
2436553	2437	86	85	1	1	1
2437318	2437	86	85	1	1	1
2438084	2438	86	85	1	1	1
2438850	2439	86	85	1	1	1
2439615	2440	86	85	1	1	1
2440381	2440	86	86	0	1	0
2441146	2441	86	86	0	1	0
2441912	2442	86	86	0	1	0
2442677	2443	86	86	0	1	0
2443443	2443	86	86	0	1	0
2444208	2444	86	86	0	1	0
2444974	2445	86	86	0	1	0
2445739	2446	86	86	0	1	0
2446504	2447	86	86	0	1	0
2447269	2447	86	86	0	1	0
2448035	2448	86	86	0	1	0
2448801	2449	86	86	0	1	0
2449566	2450	86	86	0	1	0
2450332	2450	86	86	0	1	0
2451097	2451	86	86	0	1	0
2451863	2452	86	86	0	1	0
2452628	2453	86	86	0	1	0
2453394	2453	86	86	0	1	0
2454159	2454	86	86	0	1	0
2454925	2455	86	86	0	1	0
2455690	2456	86	86	0	1	0
2456456	2456	86	86	0	1	0
2457221	2457	86	86	0	1	0
2457987	2458	86	86	0	1	0
2458753	2459	86	86	0	1	0
2459517	2460	86	86	0	1	0
2460283	2460	86	86	0	1	0
2461048	2461	86	86	0	1	0
2461814	2462	86	86	0	1	0
2462579	2463	86	86	0	1	0
2463345	2463	86	86	0	1	0
2464110	2464	86	86	0	1	0
2464876	2465	86	86	0	1	0
2465641	2466	86	86	0	1	0
2466407	2466	86	86	0	1	0
2467172	2467	86	86	0	1	0
2467938	2468	86	86	0	1	0
2468704	2469	86	86	0	1	0
2469469	2469	86	86	0	1	0
2470235	2470	86	86	0	1	0
2471000	2471	86	86	0	1	0
2471766	2472	86	86	0	1	0
2472530	2473	86	86	0	1	0
2473296	2473	86	86	0	1	0
2474061	2474	86	86	0	1	0
2474827	2475	86	86	0	1	0
2475592	2476	86	86	0	1	0
2476358	2476	86	86	0	1	0
2477123	2477	86	86	0	1	0
2477889	2478	86	86	0	1	0
2478655	2479	86	86	0	1	0
2479420	2479	86	86	0	1	0
2480186	2480	86	86	0	1	0
2480951	2481	86	86	0	1	0
2481717	2482	86	86	0	1	0
2482482	2482	86	86	0	1	0
2483248	2483	86	86	0	1	0
2484013	2484	86	86	0	1	0
2484779	2485	86	86	0	1	0
2485543	2486	86	86	0	1	0
2486309	2486	86	86	0	1	0
2487074	2487	86	86	0	1	0
2487840	2488	86	86	0	1	0
2488606	2489	86	86	0	1	0
2489371	2489	86	86	0	1	0
2490137	2490	86	86	0	1	0
2490902	2491	86	86	0	1	0
2491668	2492	86	86	0	1	0
2492433	2492	86	86	0	1	0
2493199	2493	86	86	0	1	0
2493964	2494	86	86	0	1	0
2494730	2495	86	86	0	1	0
2495495	2495	86	86	0	1	0
2496261	2496	86	86	0	1	0
2497026	2497	86	86	0	1	0
2497792	2498	86	86	0	1	0
2498557	2499	86	86	0	1	0
2499322	2499	86	86	0	1	0
2500088	2500	86	86	0	1	0
2500853	2501	86	86	0	1	0
2501619	2502	86	86	0	1	0
2502384	2502	86	86	0	1	0
2503150	2503	86	86	0	1	0
2503915	2504	86	86	0	1	0
2504681	2505	86	86	0	1	0
2505446	2505	86	86	0	1	0
2506212	2506	86	86	0	1	0
2506977	2507	86	86	0	1	0
2507743	2508	86	86	0	1	0
2508509	2509	86	86	0	1	0
2509274	2509	86	86	0	1	0
2510040	2510	86	86	0	1	0
2510804	2511	86	86	0	1	0
2511570	2512	86	86	0	1	0
2512335	2512	86	86	0	1	0
2513101	2513	86	86	0	1	0
2513866	2514	86	86	0	1	0
2514632	2515	86	86	0	1	0
2515397	2515	86	86	0	1	0
2516163	2516	86	86	0	1	0
2516928	2517	86	86	0	1	0
2517694	2518	86	86	0	1	0
2518460	2518	86	86	0	1	0
2519225	2519	86	86	0	1	0
2519991	2520	86	86	0	1	0
2520756	2521	86	86	0	1	0
2521522	2522	86	86	0	1	0
2522287	2522	86	86	0	1	0
2523053	2523	86	86	0	1	0
2523817	2524	86	86	0	1	0
2524583	2525	86	86	0	1	0
2525348	2525	86	86	0	1	0
2526114	2526	86	86	0	1	0
2526880	2527	86	86	0	1	0
2527645	2528	86	86	0	1	0
2528411	2528	86	86	0	1	0
2529176	2529	86	86	0	1	0
2529942	2530	86	86	0	1	0
2530707	2531	86	86	0	1	0
2531473	2531	86	86	0	1	0
2532238	2532	86	86	0	1	0
2533004	2533	86	86	0	1	0
2533769	2534	86	86	0	1	0
2534535	2535	86	86	0	1	0
2535300	2535	86	86	0	1	0
2536066	2536	86	86	0	1	0
2536832	2537	86	86	0	1	0
2537596	2538	86	86	0	1	0
2538362	2538	86	86	0	1	0
2539127	2539	86	86	0	1	0
2539893	2540	86	86	0	1	0
2540658	2541	86	86	0	1	0
2541424	2541	86	86	0	1	0
2542189	2542	86	86	0	1	0
2542955	2543	86	86	0	1	0
2543720	2544	86	86	0	1	0
2544486	2544	86	86	0	1	0
2545251	2545	86	86	0	1	0
2546017	2546	86	86	0	1	0
2546783	2547	86	86	0	1	0
2547548	2548	86	86	0	1	0
2548314	2548	86	86	0	1	0
2549079	2549	86	86	0	1	0
2549844	2550	86	86	0	1	0
2550609	2551	86	86	0	1	0
2551375	2551	86	86	0	1	0
2552140	2552	86	86	0	1	0
2552906	2553	86	86	0	1	0
2553671	2554	86	86	0	1	0
2554437	2554	86	86	0	1	0
2555202	2555	86	86	0	1	0
2555968	2556	86	86	0	1	0
2556734	2557	86	86	0	1	0
2557499	2557	86	86	0	1	0
2558265	2558	86	86	0	1	0
2559030	2559	86	86	0	1	0
2559796	2560	86	86	0	1	0
2560561	2561	86	86	0	1	0
2561327	2561	86	86	0	1	0
2562092	2562	86	86	0	1	0
2562857	2563	86	86	0	1	0
2563622	2564	86	86	0	1	0
2564388	2564	86	86	0	1	0
2565153	2565	86	86	0	1	0
2565919	2566	86	86	0	1	0
2566685	2567	86	86	0	1	0
2567450	2567	86	86	0	1	0
2568216	2568	86	86	0	1	0
2568981	2569	86	85	0	1	0
2569747	2570	86	85	0	1	0
2570512	2571	86	86	0	1	0
2571278	2571	86	86	0	1	0
2572043	2572	86	86	0	1	0
2572809	2573	86	85	0	1	0
2573574	2574	86	85	0	1	0
2574340	2574	86	85	0	1	0
2575105	2575	86	85	0	1	0
2575870	2576	86	85	0	1	0
2576636	2577	86	85	0	1	0
2577401	2577	86	85	0	1	0
2578167	2578	86	85	0	1	0
2578932	2579	86	85	0	1	0
2579698	2580	86	85	0	1	0
2580463	2580	86	85	0	1	0
2581229	2581	86	85	0	1	0
2581994	2582	86	85	0	1	0
2582760	2583	86	85	0	1	0
2583525	2584	86	85	0	1	0
2584291	2584	86	85	0	1	0
2585056	2585	86	85	0	1	0
2585822	2586	86	85	0	1	0
2586588	2587	86	85	0	1	0
2587353	2587	86	85	0	1	0
2588119	2588	86	85	0	1	0
2588883	2589	86	85	0	1	0
2589649	2590	86	85	0	1	0
2590414	2590	86	85	0	1	0
2591180	2591	86	85	0	1	0
2591945	2592	86	85	0	1	0
2592711	2593	86	85	0	1	0
2593476	2593	86	85	0	1	0
2594242	2594	86	85	0	1	0
2595007	2595	86	85	0	1	0
2595773	2596	86	85	0	1	0
2596539	2597	86	85	0	1	0
2597304	2597	86	85	0	1	0
2598070	2598	86	85	0	1	0
2598835	2599	86	85	0	1	0
2599601	2600	86	85	0	1	0
2600366	2600	86	85	0	1	0
2601132	2601	86	85	0	1	0
2601896	2602	86	85	0	1	0
2602662	2603	86	85	0	1	0
2603427	2603	86	85	0	1	0
2604193	2604	86	85	0	1	0
2604958	2605	86	85	0	1	0
2605724	2606	86	85	0	1	0
2606490	2606	86	85	0	1	0
2607255	2607	86	85	0	1	0
2608021	2608	86	85	0	1	0
2608786	2609	86	85	0	1	0
2609552	2610	86	85	0	1	0
2610317	2610	86	85	0	1	0
2611083	2611	86	85	0	1	0
2611848	2612	86	85	0	1	0
2612614	2613	86	85	0	1	0
2613379	2613	86	85	0	1	0
2614145	2614	86	85	0	1	0
2614909	2615	86	85	0	1	0
2615675	2616	86	85	0	1	0
2616441	2616	86	85	0	1	0
2617206	2617	86	85	0	1	0
2617972	2618	86	85	0	1	0
2618737	2619	86	85	0	1	0
2619503	2620	86	85	0	1	0
2620268	2620	86	85	0	1	0
2621034	2621	86	85	0	1	0
2621799	2622	86	85	0	1	0
2622565	2623	86	85	0	1	0
2623330	2623	86	85	0	1	0
2624096	2624	86	85	0	1	0
2624861	2625	86	85	0	1	0
2625627	2626	86	85	0	1	0
2626393	2626	86	85	0	1	0
2627158	2627	86	85	0	1	0
2627923	2628	86	85	0	1	0
2628688	2629	86	85	0	1	0
2629454	2629	86	85	0	1	0
2630219	2630	86	85	0	1	0
2630985	2631	86	85	0	1	0
2631750	2632	86	85	0	1	0
2632516	2633	86	85	0	1	0
2633281	2633	86	85	0	1	0
2634047	2634	86	85	0	1	0
2634812	2635	86	85	0	1	0
2635578	2636	86	85	0	1	0
2636344	2636	86	85	0	1	0
2637109	2637	86	85	0	1	0
2637875	2638	86	85	0	1	0
2638640	2639	86	85	0	1	0
2639406	2639	86	85	0	1	0
2640171	2640	86	85	0	1	0
2640936	2641	86	85	0	1	0
2641701	2642	86	85	0	1	0
2642467	2642	86	85	0	1	0
2643232	2643	86	85	0	1	0
2643998	2644	86	85	0	1	0
2644763	2645	86	85	0	1	0
2645529	2646	86	85	0	1	0
2646295	2646	86	85	0	1	0
2647060	2647	86	85	0	1	0
2647826	2648	86	85	0	1	0
2648591	2649	86	85	0	1	0
2649357	2649	86	85	0	1	0
2650122	2650	86	85	0	1	0
2650888	2651	86	85	0	1	0
2651653	2652	86	85	0	1	0
2652419	2652	86	85	0	1	0
2653184	2653	86	85	0	1	0
2653949	2654	86	85	0	1	0
2654714	2655	86	85	0	1	0
2655480	2655	86	85	0	1	0
2656246	2656	86	85	0	1	0
2657011	2657	86	85	0	1	0
2657777	2658	86	85	0	1	0
2658542	2659	86	85	0	1	0
2659308	2659	86	85	0	1	0
2660073	2660	86	85	0	1	0
2660839	2661	86	85	0	1	0
2661604	2662	86	85	0	1	0
2662370	2662	86	85	0	1	0
2663135	2663	86	85	0	1	0
2663901	2664	86	85	0	1	0
2664666	2665	86	85	0	1	0
2665432	2665	86	85	0	1	0
2666198	2666	86	85	0	1	0
2666962	2667	86	85	0	1	0
2667728	2668	86	85	0	1	0
2668493	2668	86	85	0	1	0
2669259	2669	86	85	0	1	0
2670024	2670	86	85	0	1	0
2670790	2671	86	85	0	1	0
2671555	2672	86	85	0	1	0
2672321	2672	86	85	0	1	0
2673086	2673	86	85	0	1	0
2673852	2674	86	85	0	1	0
2674617	2675	86	85	0	1	0
2675383	2675	86	85	0	1	0
2676149	2676	86	85	0	1	0
2676914	2677	86	85	0	1	0
2677680	2678	86	85	0	1	0
2678445	2678	86	85	0	1	0
2679211	2679	86	85	0	1	0
2679975	2680	86	85	0	1	0
2680741	2681	86	85	0	1	0
2681506	2682	86	85	0	1	0
2682272	2682	86	85	0	1	0
2683037	2683	86	85	0	1	0
2683803	2684	86	85	0	1	0
2684568	2685	86	85	0	1	0
2685334	2685	86	85	0	1	0
2686100	2686	86	85	0	1	0
2686865	2687	86	85	0	1	0
2687631	2688	86	85	0	1	0
2688396	2688	86	85	0	1	0
2689162	2689	86	85	0	1	0
2689927	2690	86	85	0	1	0
2690693	2691	86	85	0	1	0
2691458	2691	86	85	0	1	0
2692224	2692	86	85	0	1	0
2692988	2693	86	85	0	1	0
2693754	2694	86	85	0	1	0
2694519	2695	86	85	0	1	0
2695285	2695	86	85	0	1	0
2696051	2696	86	85	0	1	0
2696816	2697	86	85	0	1	0
2697582	2698	86	85	0	1	0
2698347	2698	86	85	0	1	0
2699113	2699	86	85	0	1	0
2699878	2700	86	85	0	1	0
2700644	2701	86	85	0	1	0
2701409	2701	86	85	0	1	0
2702175	2702	86	85	0	1	0
2702940	2703	86	85	0	1	0
2703706	2704	86	85	0	1	0
2704471	2704	86	85	0	1	0
2705236	2705	86	85	0	1	0
2706002	2706	86	85	0	1	0
2706767	2707	86	85	0	1	0
2707533	2708	86	85	0	1	0
2708298	2708	86	85	0	1	0
2709064	2709	86	85	0	1	0
2709829	2710	86	85	0	1	0
2710595	2711	86	85	0	1	0
2711360	2711	86	85	0	1	0
2712126	2712	86	85	0	1	0
2712891	2713	86	85	0	1	0
2713657	2714	86	85	0	1	0
2714422	2714	86	85	0	1	0
2715188	2715	86	85	0	1	0
2715954	2716	86	85	0	1	0
2716719	2717	86	85	0	1	0
2717485	2717	86	85	0	1	0
2718249	2718	86	85	0	1	0
2719015	2719	86	85	0	1	0
2719780	2720	86	85	0	1	0
2720546	2721	86	85	0	1	0
2721311	2721	86	85	0	1	0
2722077	2722	86	85	0	1	0
2722842	2723	86	85	0	1	0
2723608	2724	86	85	0	1	0
2724373	2724	86	85	0	1	0
2725139	2725	86	85	0	1	0
2725905	2726	86	85	0	1	0
2726670	2727	86	85	0	1	0
2727436	2727	86	85	0	1	0
2728201	2728	86	85	0	1	0
2728967	2729	86	85	0	1	0
2729732	2730	86	85	0	1	0
2730498	2730	86	85	0	1	0
2731262	2731	86	85	0	1	0
2732028	2732	86	85	0	1	0
2732793	2733	86	85	0	1	0
2733559	2734	86	85	0	1	0
2734324	2734	86	85	0	1	0
2735090	2735	86	85	0	1	0
2735856	2736	86	85	0	1	0
2736621	2737	86	85	0	1	0
2737387	2737	86	85	0	1	0
2738152	2738	86	85	0	1	0
2738918	2739	86	85	0	1	0
2739683	2740	86	85	0	1	0
2740449	2740	86	85	0	1	0
2741214	2741	86	85	0	1	0
2741980	2742	86	85	0	1	0
2742745	2743	86	85	0	1	0
2743511	2744	86	85	0	1	0
2744275	2744	86	85	0	1	0
2745041	2745	86	85	0	1	0
2745807	2746	86	85	0	1	0
2746572	2747	86	85	0	1	0
2747338	2747	86	85	0	1	0
2748103	2748	86	85	0	1	0
2748869	2749	86	85	0	1	0
2749634	2750	86	85	0	1	0
2750400	2750	86	85	0	1	0
2751165	2751	86	85	0	1	0
2751931	2752	86	85	0	1	0
2752696	2753	86	85	0	1	0
2753462	2753	86	85	0	1	0
2754227	2754	86	85	0	1	0
2754993	2755	86	85	0	1	0
2755759	2756	86	85	0	1	0
2756524	2757	86	85	0	1	0
2757289	2757	86	85	0	1	0
2758054	2758	86	85	0	1	0
2758820	2759	86	85	0	1	0
2759585	2760	86	85	0	1	0
2760351	2760	86	85	0	1	0
2761116	2761	86	85	0	1	0
2761882	2762	86	85	0	1	0
2762647	2763	86	85	0	1	0
2763413	2763	86	85	0	1	0
2764179	2764	86	85	0	1	0
2764944	2765	86	85	0	1	0
2765710	2766	86	85	0	1	0
2766475	2766	86	85	0	1	0
2767241	2767	86	85	0	1	0
2768006	2768	86	85	0	1	0
2768772	2769	86	85	0	1	0
2769537	2770	86	85	0	1	0
2770302	2770	86	85	0	1	0
2771067	2771	86	85	0	1	0
2771833	2772	86	85	0	1	0
2772598	2773	86	85	0	1	0
2773364	2773	86	85	0	1	0
2774130	2774	86	85	0	1	0
2774895	2775	86	85	0	1	0
2775661	2776	86	85	0	1	0
2776426	2776	86	85	0	1	0
2777192	2777	86	85	0	1	0
2777957	2778	86	85	0	1	0
2778723	2779	86	85	0	1	0
2779488	2779	86	85	0	1	0
2780254	2780	86	85	0	1	0
2781019	2781	86	85	0	1	0
2781785	2782	86	85	0	1	0
2782550	2783	86	85	0	1	0
2783315	2783	86	85	0	1	0
2784081	2784	86	85	0	1	0
2784846	2785	86	85	0	1	0
2785612	2786	86	85	0	1	0
2786377	2786	86	85	0	1	0
2787143	2787	86	85	0	1	0
2787908	2788	86	85	0	1	0
2788674	2789	86	85	0	1	0
2789439	2789	86	85	0	1	0
2790205	2790	86	85	0	1	0
2790970	2791	86	85	0	1	0
2791736	2792	86	85	0	1	0
2792501	2793	86	85	0	1	0
2793267	2793	86	85	0	1	0
2794033	2794	86	85	0	1	0
2794798	2795	86	85	0	1	0
2795564	2796	86	85	0	1	0
2796328	2796	86	85	0	1	0
2797094	2797	86	85	0	1	0
2797859	2798	86	85	0	1	0
2798625	2799	86	85	0	1	0
2799390	2799	86	85	0	1	0
2800156	2800	86	85	0	1	0
2800921	2801	86	85	0	1	0
2801687	2802	86	85	0	1	0
2802452	2802	86	85	0	1	0
2803218	2803	86	85	0	1	0
2803984	2804	86	85	0	1	0
2804749	2805	86	85	0	1	0
2805515	2806	86	85	0	1	0
2806280	2806	86	85	0	1	0
2807046	2807	86	85	0	1	0
2807811	2808	86	85	0	1	0
2808577	2809	86	85	0	1	0
2809341	2809	86	85	0	1	0
2810107	2810	86	85	0	1	0
2810872	2811	86	85	0	1	0
2811638	2812	86	85	0	1	0
2812403	2812	86	85	0	1	0
2813169	2813	86	85	0	1	0
2813935	2814	86	85	0	1	0
2814700	2815	86	85	0	1	0
2815466	2815	86	85	0	1	0
2816231	2816	86	85	0	1	0
2816997	2817	86	85	0	1	0
2817762	2818	86	85	0	1	0
2818528	2819	86	85	0	1	0
2819293	2819	86	85	0	1	0
2820059	2820	86	85	0	1	0
2820824	2821	86	85	0	1	0
2821590	2822	86	85	0	1	0
2822354	2822	86	85	0	1	0
2823120	2823	86	85	0	1	0
2823886	2824	86	85	0	1	0
2824651	2825	86	85	0	1	0
2825417	2825	86	85	0	1	0
2826182	2826	86	85	0	1	0
2826948	2827	86	85	0	1	0
2827713	2828	86	85	0	1	0
2828479	2828	86	85	0	1	0
2829244	2829	86	85	0	1	0
2830010	2830	86	85	0	1	0
2830775	2831	86	85	0	1	0
2831541	2832	86	85	0	1	0
2832306	2832	86	85	0	1	0
2833072	2833	86	85	0	1	0
2833838	2834	86	85	0	1	0
2834603	2835	86	85	0	1	0
2835368	2835	86	85	0	1	0
2836133	2836	86	85	0	1	0
2836899	2837	86	85	0	1	0
2837664	2838	86	85	0	1	0
2838430	2838	86	85	0	1	0
2839195	2839	86	85	0	1	0
2839961	2840	86	85	0	1	0
2840726	2841	86	85	0	1	0
2841492	2841	86	85	0	1	0
2842257	2842	86	85	0	1	0
2843023	2843	86	85	0	1	0
2843789	2844	86	85	0	1	0
2844554	2845	86	85	0	1	0
2845320	2845	86	85	0	1	0
2846085	2846	86	85	0	1	0
2846851	2847	86	85	0	1	0
2847616	2848	86	85	0	1	0
2848381	2848	86	85	0	1	0
2849146	2849	86	85	0	1	0
2849912	2850	86	85	0	1	0
2850677	2851	86	85	0	1	0
2851443	2851	86	85	0	1	0
2852208	2852	86	85	0	1	0
2852974	2853	86	85	0	1	0
2853740	2854	86	85	0	1	0
2854505	2855	86	85	0	1	0
2855271	2855	86	85	0	1	0
2856036	2856	86	85	0	1	0
2856802	2857	86	85	0	1	0
2857567	2858	86	85	0	1	0
2858333	2858	86	85	0	1	0
2859098	2859	86	85	0	1	0
2859864	2860	86	85	0	1	0
2860628	2861	86	85	0	1	0
2861394	2861	86	85	0	1	0
2862159	2862	86	85	0	1	0
2862925	2863	86	85	0	1	0
2863691	2864	86	85	0	1	0
2864456	2864	86	85	0	1	0
2865222	2865	86	85	0	1	0
2865987	2866	86	85	0	1	0
2866753	2867	86	85	0	1	0
2867518	2868	86	85	0	1	0
2868284	2868	86	85	0	1	0
2869049	2869	86	85	0	1	0
2869815	2870	86	85	0	1	0
2870580	2871	86	85	0	1	0
2871346	2871	86	85	0	1	0
2872111	2872	86	85	0	1	0
2872877	2873	86	85	0	1	0
2873643	2874	86	85	0	1	0
2874407	2874	86	85	0	1	0
2875173	2875	86	85	0	1	0
2875938	2876	86	85	0	1	0
2876704	2877	86	85	0	1	0
2877469	2877	86	85	0	1	0
2878235	2878	86	85	0	1	0
2879000	2879	86	85	0	1	0
2879766	2880	86	85	0	1	0
2880531	2881	86	85	0	1	0
2881297	2881	86	85	0	1	0
2882062	2882	86	85	0	1	0
2882828	2883	86	85	0	1	0
2883594	2884	86	85	0	1	0
2884359	2884	86	85	0	1	0
2885125	2885	86	85	0	1	0
2885890	2886	86	84	0	1	0
2886656	2887	86	85	0	1	0
2887420	2887	86	85	0	1	0
2888186	2888	86	85	0	1	0
2888951	2889	86	85	0	1	0
2889717	2890	86	85	0	1	0
2890482	2890	86	84	0	1	0
2891248	2891	86	85	0	1	0
2892013	2892	86	85	0	1	0
2892779	2893	86	85	0	1	0
2893545	2894	86	85	0	1	0
2894310	2894	86	85	0	1	0
2895076	2895	86	85	0	1	0
2895841	2896	86	84	0	1	0
2896607	2897	86	84	0	1	0
2897372	2897	86	85	0	1	0
2898138	2898	86	85	0	1	0
2898903	2899	86	85	0	1	0
2899668	2900	86	85	0	1	0
2900433	2900	86	84	0	1	0
2901199	2901	86	85	0	1	0
2901964	2902	86	84	0	1	0
2902730	2903	86	85	0	1	0
2903496	2903	86	85	0	1	0
2904261	2904	86	85	0	1	0
2905027	2905	86	85	0	1	0
2905792	2906	86	84	0	1	0
2906558	2907	86	84	0	1	0
2907323	2907	86	85	0	1	0
2908089	2908	86	84	0	1	0
2908854	2909	86	84	0	1	0
2909620	2910	86	84	0	1	0
2910385	2910	86	84	0	1	0
2911151	2911	86	84	0	1	0
